iter	RMSE
487	35.13459288
488	35.12228087
489	35.0879787
490	35.03499353
491	35.0149062
492	34.96774929
493	34.94859049
494	34.91285445
495	34.88238627
496	34.85270533
497	34.8242092
498	34.78514329
499	34.74545309
500	34.73643129
501	34.70157418
502	34.67177857
503	34.63419378
504	34.60236717
505	34.57246764
506	34.53171846
507	34.50496625
508	34.48894789
509	34.46206934
510	34.42315561
511	34.3861284
512	34.34714385
513	34.3089437
514	34.27603534
515	34.24143739
516	34.23460677
517	34.22238211
518	34.19324881
519	34.14691496
520	34.12069021
521	34.10636421
522	34.0699649
523	34.05179154
524	34.01527608
525	33.9685544
526	33.94314219
527	33.89882936
528	33.8797734
529	33.85981378
530	33.82070927
531	33.78435528
532	33.75388551
533	33.71194154
534	33.66301518
535	33.65700343
536	33.65039703
537	33.61864006
538	33.5905097
539	33.5330303
540	33.48701923
541	33.43955181
542	33.38503003
543	33.36832871
544	33.34195554
545	33.31565048
546	33.28467834
547	33.25334133
548	33.2321193
549	33.20565914
550	33.17365299
551	33.15163186
552	33.13731031
553	33.08917811
554	33.05163966
555	33.02726239
556	33.02091898
557	32.98373664
558	32.96020039
559	32.94225925
560	32.89545841
561	32.84266376
562	32.80899739
563	32.78776961
564	32.73939677
565	32.70683625
566	32.6925423
567	32.68158239
568	32.64844236
569	32.60986514
570	32.5797341
571	32.52832017
572	32.51286412
573	32.45254317
574	32.41933553
575	32.40307634
576	32.37386816
577	32.34036335
578	32.31444808
579	32.29109662
580	32.27719138
581	32.26509478
582	32.22609415
583	32.19985752
584	32.15600441
585	32.12935364
586	32.09707661
587	32.06176596
588	32.04810106
589	32.02268672
590	31.97657017
591	31.94988691
592	31.93057339
593	31.92239056
594	31.90062847
595	31.88340408
596	31.85945351
597	31.8559156
598	31.83969293
599	31.83242912
600	31.80060771
601	31.77982667
602	31.7648163
603	31.75545263
604	31.70087705
605	31.68194324
606	31.6698482
607	31.62794606
608	31.6078717
609	31.59162408
610	31.57216667
611	31.5437303
612	31.52419458
613	31.48819065
614	31.478334
615	31.43930712
616	31.42927269
617	31.40079363
618	31.35704196
619	31.33434999
620	31.32594711
621	31.28450824
622	31.25533991
623	31.21777998
624	31.15702829
625	31.14029346
626	31.11344278
627	31.09154419
628	31.08042796
629	31.06449172
630	31.02763141
631	31.00286454
632	30.98540314
633	30.95327084
634	30.91876936
635	30.88034173
636	30.85681701
637	30.83018657
638	30.7898042
639	30.76759971
640	30.73749846
641	30.70168413
642	30.66854126
643	30.64360716
644	30.61277477
645	30.57315233
646	30.55441091
647	30.52976375
648	30.500474
649	30.48741051
650	30.46801524
651	30.46070965
652	30.44123038
653	30.40040785
654	30.36932959
655	30.34679895
656	30.32695648
657	30.30998243
658	30.26466512
659	30.23291998
660	30.22411566
661	30.20793448
662	30.16701769
663	30.15872741
664	30.1120333
665	30.09103507
666	30.0412415
667	30.03076142
668	29.9971294
669	29.97642822
670	29.95369607
671	29.90861514
672	29.85653476
673	29.84531761
674	29.79534148
675	29.77516198
676	29.74551897
677	29.73586345
678	29.71186302
679	29.67465391
680	29.65493883
681	29.59624018
682	29.57818628
683	29.53817318
684	29.496612
685	29.46201851
686	29.41937951
687	29.38125083
688	29.37339194
689	29.35858154
690	29.32740544
691	29.30058804
692	29.28953661
693	29.27605785
694	29.25396029
695	29.23204101
696	29.19335662
697	29.16376262
698	29.13948391
699	29.11366899
700	29.08648085
701	29.03360115
702	29.02068871
703	28.98447442
704	28.96195658
705	28.95349099
706	28.91433989
707	28.90014113
708	28.86655717
709	28.85319551
710	28.84047835
711	28.81594276
712	28.78251238
713	28.77903895
714	28.75611082
715	28.75041276
716	28.71333403
717	28.71104443
718	28.67288472
719	28.62968311
720	28.60903525
721	28.57957311
722	28.55106515
723	28.52085886
724	28.4851333
725	28.46381274
726	28.44528645
727	28.41174505
728	28.37515837
729	28.34430589
730	28.32138915
731	28.30130452
732	28.26113463
733	28.23976927
734	28.21625859
735	28.1728247
736	28.14223073
737	28.09111986
738	28.07301691
739	28.04252508
740	28.00685071
741	27.98901164
742	27.96526127
743	27.94075832
744	27.9077575
745	27.88211718
746	27.837031
747	27.78912624
748	27.76667563
749	27.74651815
750	27.72266884
751	27.69021742
752	27.67263916
753	27.64525569
754	27.62648695
755	27.60617782
756	27.58779729
757	27.54550697
758	27.52001644
759	27.50346028
760	27.48890926
761	27.48094594
762	27.4505086
763	27.43083263
764	27.42298681
765	27.40733217
766	27.38370507
767	27.36546791
768	27.33751634
769	27.2901404
770	27.27967307
771	27.26439562
772	27.23585926
773	27.20977025
774	27.1991985
775	27.18910735
776	27.16331046
777	27.10873423
778	27.08598563
779	27.05502512
780	27.03995338
781	27.01090229
782	26.98777423
783	26.96323939
784	26.93793957
785	26.9257498
786	26.90370451
787	26.87432183
788	26.86418422
789	26.84431504
790	26.82373469
791	26.80400235
792	26.78699212
793	26.75756785
794	26.73313066
795	26.71703611
796	26.69328841
797	26.67350078
798	26.66497871
799	26.64107695
800	26.58816407
801	26.55240684
802	26.54275203
803	26.53301642
804	26.49814448
805	26.45633115
806	26.41269103
807	26.39039233
808	26.3857766
809	26.38286243
810	26.36308887
811	26.34017777
812	26.31722109
813	26.29116064
814	26.25698264
815	26.22839178
816	26.20558558
817	26.16736972
818	26.15464718
819	26.1202714
820	26.10220398
821	26.07917789
822	26.05658616
823	26.01822711
824	26.00048357
825	25.97806099
826	25.96732655
827	25.94897017
828	25.92400274
829	25.89732301
830	25.88994325
831	25.86156296
832	25.85315711
833	25.84384458
834	25.82319237
835	25.78601045
836	25.77235182
837	25.75735133
838	25.72061386
839	25.69227415
840	25.66126326
841	25.62242163
842	25.59591139
843	25.57205708
844	25.55683297
845	25.52615922
846	25.51305302
847	25.48656463
848	25.45506389
849	25.4366024
850	25.42998697
851	25.40939322
852	25.39949327
853	25.37216932
854	25.35063686
855	25.33340837
856	25.30441555
857	25.27657873
858	25.25159711
859	25.23459139
860	25.21199498
861	25.19282921
862	25.17210996
863	25.13752429
864	25.1324205
865	25.11414631
866	25.09311397
867	25.07078993
868	25.04356922
869	25.03535736
870	25.01997349
871	25.00365478
872	24.9832864
873	24.95918238
874	24.94492325
875	24.91656998
876	24.90454797
877	24.87909179
878	24.85071533
879	24.84498916
880	24.83668135
881	24.80706253
882	24.78034976
883	24.76082186
884	24.73598216
885	24.71721116
886	24.69797621
887	24.67833369
888	24.65886331
889	24.62791254
890	24.60633436
891	24.5794929
892	24.54468619
893	24.52311912
894	24.48451783
895	24.46269037
896	24.44163358
897	24.41061177
898	24.40111587
899	24.38048223
900	24.35852356
901	24.33849802
902	24.32395844
903	24.29941751
904	24.26221502
905	24.2387307
906	24.21283132
907	24.17998198
908	24.16001771
909	24.14605606
910	24.12003635
911	24.10219551
912	24.07981237
913	24.04054557
914	24.0208245
915	24.00672968
916	23.98840804
917	23.98068364
918	23.95473743
919	23.93143167
920	23.90089346
921	23.884303
922	23.86316413
923	23.83821513
924	23.81664361
925	23.76665033
926	23.7477698
927	23.73908884
928	23.70003126
929	23.67905827
930	23.65912402
931	23.64609477
932	23.62295161
933	23.59673086
934	23.58050589
935	23.55505122
936	23.53456138
937	23.51580903
938	23.50401666
939	23.4771313
940	23.45662044
941	23.45181653
942	23.42279784
943	23.38903229
944	23.35737615
945	23.32923538
946	23.30018113
947	23.28404047
948	23.27429058
949	23.26217166
950	23.23707665
951	23.22232491
952	23.20580674
953	23.1980989
954	23.19339419
955	23.17996318
956	23.15690363
957	23.13871063
958	23.12359407
959	23.0995622
960	23.07929944
961	23.05088708
962	23.03648025
963	23.00261843
964	22.9807103
965	22.9557228
966	22.93789089
967	22.91525838
968	22.89377656
969	22.86595925
970	22.85095741
971	22.82472181
972	22.79891615
973	22.77737623
974	22.73785747
975	22.72687178
976	22.70625453
977	22.69809881
978	22.6853952
979	22.66274281
980	22.64521295
981	22.6217286
982	22.60697721
983	22.58095602
984	22.55721873
985	22.53646933
986	22.51421826
987	22.49540698
988	22.47078912
989	22.45647833
990	22.43323977
991	22.41136441
992	22.40378117
993	22.36876113
994	22.36064948
995	22.35305342
996	22.31155605
997	22.28472818
998	22.25953976
999	22.24779255
